"","dyad.merge","conttype"
"16236","200390_1988",5
"16237","200390_1989",5
"16238","200390_1990",5
"16239","200390_1991",5
"16240","200390_1992",5
"16241","200390_1993",5
"16242","200390_1994",5
"16243","200390_1995",5
"16244","200390_1996",5
"16245","200390_1997",5
"16246","200390_1998",5
"16247","200390_1999",5
"16248","200390_2000",5
"16249","200390_2001",5
"16250","200390_2002",5
"16251","200390_2003",5
"16252","200390_2004",5
"16253","200390_2005",5
"16254","200390_2006",5
"16255","205200_1922",1
"16256","205200_1923",1
"16257","205200_1924",1
"16258","205200_1925",1
"16259","205200_1926",1
"16260","205200_1927",1
"16261","205200_1928",1
"16262","205200_1929",1
"16263","205200_1930",1
"16264","205200_1931",1
"16265","205200_1932",1
"16266","205200_1933",1
"16267","205200_1934",1
"16268","205200_1935",1
"16269","205200_1936",1
"16270","205200_1937",1
"16271","205200_1938",1
"16272","205200_1939",1
"16273","205200_1940",1
"16274","205200_1941",1
"16275","205200_1942",1
"16276","205200_1943",1
"16277","205200_1944",1
"16278","205200_1945",1
"16279","205200_1946",1
"16280","205200_1947",1
"16281","205200_1948",1
"16282","205200_1949",1
"16283","205200_1950",1
"16284","205200_1951",1
"16285","205200_1952",1
"16286","205200_1953",1
"16287","205200_1954",1
"16288","205200_1955",1
"16289","205200_1956",1
"16290","205200_1957",1
"16291","205200_1958",1
"16292","205200_1959",1
"16293","205200_1960",1
"16294","205200_1961",1
"16295","205200_1962",1
"16296","205200_1963",1
"16297","205200_1964",1
"16298","205200_1965",1
"16299","205200_1966",1
"16300","205200_1967",1
"16301","205200_1968",1
"16302","205200_1969",1
"16303","205200_1970",1
"16304","205200_1971",1
"16305","205200_1972",1
"16306","205200_1973",1
"16307","205200_1974",1
"16308","205200_1975",1
"16309","205200_1976",1
"16310","205200_1977",1
"16311","205200_1978",1
"16312","205200_1979",1
"16313","205200_1980",1
"16314","205200_1981",1
"16315","205200_1982",1
"16316","205200_1983",1
"16317","205200_1984",1
"16318","205200_1985",1
"16319","205200_1986",1
"16320","205200_1987",1
"16321","205200_1988",1
"16322","205200_1989",1
"16323","205200_1990",1
"16324","205200_1991",1
"16325","205200_1992",1
"16326","205200_1993",1
"16327","205200_1994",1
"16328","205200_1995",1
"16329","205200_1996",1
"16330","205200_1997",1
"16331","205200_1998",1
"16332","205200_1999",1
"16333","205200_2000",1
"16334","205200_2001",1
"16335","205200_2002",1
"16336","205200_2003",1
"16337","205200_2004",1
"16338","205200_2005",1
"16339","205200_2006",1
"16340","205220_1922",5
"16341","205220_1923",5
"16342","205220_1924",5
"16343","205220_1925",5
"16344","205220_1926",5
"16345","205220_1927",5
"16346","205220_1928",5
"16347","205220_1929",5
"16348","205220_1930",5
"16349","205220_1931",5
"16350","205220_1932",5
"16351","205220_1933",5
"16352","205220_1934",5
"16353","205220_1935",5
"16354","205220_1936",5
"16355","205220_1937",5
"16356","205220_1938",5
"16357","205220_1939",5
"16358","205220_1940",5
"16359","205220_1944",5
"16360","205220_1945",5
"16361","205220_1946",5
"16362","205220_1947",5
"16363","205220_1948",5
"16364","205220_1949",5
"16365","205220_1950",5
"16366","205220_1951",5
"16367","205220_1952",5
"16368","205220_1953",5
"16369","205220_1954",5
"16370","205220_1955",5
"16371","205220_1956",5
"16372","205220_1957",5
"16373","205220_1958",5
"16374","205220_1959",5
"16375","205220_1960",5
"16376","205220_1961",5
"16377","205220_1962",5
"16378","205220_1963",5
"16379","205220_1964",5
"16380","205220_1965",5
"16381","205220_1966",5
"16382","205220_1967",5
"16383","205220_1968",5
"16384","205220_1969",5
"16385","205220_1970",5
"16386","205220_1971",5
"16387","205220_1972",5
"16388","205220_1973",5
"16389","205220_1974",5
"16390","205220_1975",5
"16391","205220_1976",5
"16392","205220_1977",5
"16393","205220_1978",5
"16394","205220_1979",5
"16395","205220_1980",5
"16396","205220_1981",5
"16397","205220_1982",5
"16398","205220_1983",5
"16399","205220_1984",5
"16400","205220_1985",5
"16401","205220_1986",5
"16402","205220_1987",5
"16403","205220_1988",5
"16404","205220_1989",5
"16405","205220_1990",5
"16406","205220_1991",5
"16407","205220_1992",5
"16408","205220_1993",5
"16409","205220_1994",5
"16410","205220_1995",5
"16411","205220_1996",5
"16412","205220_1997",5
"16413","205220_1998",5
"16414","205220_1999",5
"16415","205220_2000",5
"16416","205220_2001",5
"16417","205220_2002",5
"16418","205220_2003",5
"16419","205220_2004",5
"16420","205220_2005",5
"16421","205220_2006",5
"16422","210200_1816",4
"16423","210200_1817",4
"16424","210200_1818",4
"16425","210200_1819",4
"16426","210200_1820",4
"16427","210200_1821",4
"16428","210200_1822",4
"16429","210200_1823",4
"16430","210200_1824",4
"16431","210200_1825",4
"16432","210200_1826",4
"16433","210200_1827",4
"16434","210200_1828",4
"16435","210200_1829",4
"16436","210200_1830",4
"16437","210200_1831",4
"16438","210200_1832",4
"16439","210200_1833",4
"16440","210200_1834",4
"16441","210200_1835",4
"16442","210200_1836",4
"16443","210200_1837",4
"16444","210200_1838",4
"16445","210200_1839",4
"16446","210200_1840",4
"16447","210200_1841",4
"16448","210200_1842",4
"16449","210200_1843",4
"16450","210200_1844",4
"16451","210200_1845",4
"16452","210200_1846",4
"16453","210200_1847",4
"16454","210200_1848",4
"16455","210200_1849",4
"16456","210200_1850",4
"16457","210200_1851",4
"16458","210200_1852",4
"16459","210200_1853",4
"16460","210200_1854",4
"16461","210200_1855",4
"16462","210200_1856",4
"16463","210200_1857",4
"16464","210200_1858",4
"16465","210200_1859",4
"16466","210200_1860",4
"16467","210200_1861",4
"16468","210200_1862",4
"16469","210200_1863",4
"16470","210200_1864",4
"16471","210200_1865",4
"16472","210200_1866",4
"16473","210200_1867",4
"16474","210200_1868",4
"16475","210200_1869",4
"16476","210200_1870",4
"16477","210200_1871",4
"16478","210200_1872",4
"16479","210200_1873",4
"16480","210200_1874",4
"16481","210200_1875",4
"16482","210200_1876",4
"16483","210200_1877",4
"16484","210200_1878",4
"16485","210200_1879",4
"16486","210200_1880",4
"16487","210200_1881",4
"16488","210200_1882",4
"16489","210200_1883",4
"16490","210200_1884",4
"16491","210200_1885",4
"16492","210200_1886",4
"16493","210200_1887",4
"16494","210200_1888",4
"16495","210200_1889",4
"16496","210200_1890",4
"16497","210200_1891",4
"16498","210200_1892",4
"16499","210200_1893",4
"16500","210200_1894",4
"16501","210200_1895",4
"16502","210200_1896",4
"16503","210200_1897",4
"16504","210200_1898",4
"16505","210200_1899",4
"16506","210200_1900",4
"16507","210200_1901",4
"16508","210200_1902",4
"16509","210200_1903",4
"16510","210200_1904",4
"16511","210200_1905",4
"16512","210200_1906",4
"16513","210200_1907",4
"16514","210200_1908",4
"16515","210200_1909",4
"16516","210200_1910",4
"16517","210200_1911",4
"16518","210200_1912",4
"16519","210200_1913",4
"16520","210200_1914",4
"16521","210200_1915",4
"16522","210200_1916",4
"16523","210200_1917",4
"16524","210200_1918",4
"16525","210200_1919",4
"16526","210200_1920",4
"16527","210200_1921",4
"16528","210200_1922",4
"16529","210200_1923",4
"16530","210200_1924",4
"16531","210200_1925",4
"16532","210200_1926",4
"16533","210200_1927",4
"16534","210200_1928",4
"16535","210200_1929",4
"16536","210200_1930",4
"16537","210200_1931",4
"16538","210200_1932",4
"16539","210200_1933",4
"16540","210200_1934",4
"16541","210200_1935",4
"16542","210200_1936",4
"16543","210200_1937",4
"16544","210200_1938",4
"16545","210200_1939",4
"16546","210200_1940",4
"16547","210200_1945",4
"16548","210200_1946",4
"16549","210200_1947",4
"16550","210200_1948",4
"16551","210200_1949",4
"16552","210200_1950",4
"16553","210200_1951",4
"16554","210200_1952",4
"16555","210200_1953",4
"16556","210200_1954",4
"16557","210200_1955",4
"16558","210200_1956",4
"16559","210200_1957",4
"16560","210200_1958",4
"16561","210200_1959",4
"16562","210200_1960",4
"16563","210200_1961",4
"16564","210200_1962",4
"16565","210200_1963",4
"16566","210200_1964",4
"16567","210200_1965",4
"16568","210200_1966",4
"16569","210200_1967",4
"16570","210200_1968",4
"16571","210200_1969",4
"16572","210200_1970",4
"16573","210200_1971",4
"16574","210200_1972",4
"16575","210200_1973",4
"16576","210200_1974",4
"16577","210200_1975",4
"16578","210200_1976",4
"16579","210200_1977",4
"16580","210200_1978",4
"16581","210200_1979",4
"16582","210200_1980",4
"16583","210200_1981",4
"16584","210200_1982",4
"16585","210200_1983",4
"16586","210200_1984",4
"16587","210200_1985",4
"16588","210200_1986",4
"16589","210200_1987",4
"16590","210200_1988",4
"16591","210200_1989",4
"16592","210200_1990",4
"16593","210200_1991",4
"16594","210200_1992",4
"16595","210200_1993",4
"16596","210200_1994",4
"16597","210200_1995",4
"16598","210200_1996",4
"16599","210200_1997",4
"16600","210200_1998",4
"16601","210200_1999",4
"16602","210200_2000",4
"16603","210200_2001",4
"16604","210200_2002",4
"16605","210200_2003",4
"16606","210200_2004",4
"16607","210200_2005",4
"16608","210200_2006",4
"16609","210211_1830",1
"16610","210211_1831",1
"16611","210211_1832",1
"16612","210211_1833",1
"16613","210211_1834",1
"16614","210211_1835",1
"16615","210211_1836",1
"16616","210211_1837",1
"16617","210211_1838",1
"16618","210211_1839",1
"16619","210211_1840",1
"16620","210211_1841",1
"16621","210211_1842",1
"16622","210211_1843",1
"16623","210211_1844",1
"16624","210211_1845",1
"16625","210211_1846",1
"16626","210211_1847",1
"16627","210211_1848",1
"16628","210211_1849",1
"16629","210211_1850",1
"16630","210211_1851",1
"16631","210211_1852",1
"16632","210211_1853",1
"16633","210211_1854",1
"16634","210211_1855",1
"16635","210211_1856",1
"16636","210211_1857",1
"16637","210211_1858",1
"16638","210211_1859",1
"16639","210211_1860",1
"16640","210211_1861",1
"16641","210211_1862",1
"16642","210211_1863",1
"16643","210211_1864",1
"16644","210211_1865",1
"16645","210211_1866",1
"16646","210211_1867",1
"16647","210211_1868",1
"16648","210211_1869",1
"16649","210211_1870",1
"16650","210211_1871",1
"16651","210211_1872",1
"16652","210211_1873",1
"16653","210211_1874",1
"16654","210211_1875",1
"16655","210211_1876",1
"16656","210211_1877",1
"16657","210211_1878",1
"16658","210211_1879",1
"16659","210211_1880",1
"16660","210211_1881",1
"16661","210211_1882",1
"16662","210211_1883",1
"16663","210211_1884",1
"16664","210211_1885",1
"16665","210211_1886",1
"16666","210211_1887",1
"16667","210211_1888",1
"16668","210211_1889",1
"16669","210211_1890",1
"16670","210211_1891",1
"16671","210211_1892",1
"16672","210211_1893",1
"16673","210211_1894",1
"16674","210211_1895",1
"16675","210211_1896",1
"16676","210211_1897",1
"16677","210211_1898",1
"16678","210211_1899",1
"16679","210211_1900",1
"16680","210211_1901",1
"16681","210211_1902",1
"16682","210211_1903",1
"16683","210211_1904",1
"16684","210211_1905",1
"16685","210211_1906",1
"16686","210211_1907",1
"16687","210211_1908",1
"16688","210211_1909",1
"16689","210211_1910",1
"16690","210211_1911",1
"16691","210211_1912",1
"16692","210211_1913",1
"16693","210211_1914",1
"16694","210211_1915",1
"16695","210211_1916",1
"16696","210211_1917",1
"16697","210211_1918",1
"16698","210211_1919",1
"16699","210211_1920",1
"16700","210211_1921",1
"16701","210211_1922",1
"16702","210211_1923",1
"16703","210211_1924",1
"16704","210211_1925",1
"16705","210211_1926",1
"16706","210211_1927",1
"16707","210211_1928",1
"16708","210211_1929",1
"16709","210211_1930",1
"16710","210211_1931",1
"16711","210211_1932",1
"16712","210211_1933",1
"16713","210211_1934",1
"16714","210211_1935",1
"16715","210211_1936",1
"16716","210211_1937",1
"16717","210211_1938",1
"16718","210211_1939",1
"16719","210211_1940",1
"16720","210211_1945",1
"16721","210211_1946",1
"16722","210211_1947",1
"16723","210211_1948",1
"16724","210211_1949",1
"16725","210211_1950",1
"16726","210211_1951",1
"16727","210211_1952",1
"16728","210211_1953",1
"16729","210211_1954",1
"16730","210211_1955",1
"16731","210211_1956",1
"16732","210211_1957",1
"16733","210211_1958",1
"16734","210211_1959",1
"16735","210211_1960",1
"16736","210211_1961",1
"16737","210211_1962",1
"16738","210211_1963",1
"16739","210211_1964",1
"16740","210211_1965",1
"16741","210211_1966",1
"16742","210211_1967",1
"16743","210211_1968",1
"16744","210211_1969",1
"16745","210211_1970",1
"16746","210211_1971",1
"16747","210211_1972",1
"16748","210211_1973",1
"16749","210211_1974",1
"16750","210211_1975",1
"16751","210211_1976",1
"16752","210211_1977",1
"16753","210211_1978",1
"16754","210211_1979",1
"16755","210211_1980",1
"16756","210211_1981",1
"16757","210211_1982",1
"16758","210211_1983",1
"16759","210211_1984",1
"16760","210211_1985",1
"16761","210211_1986",1
"16762","210211_1987",1
"16763","210211_1988",1
"16764","210211_1989",1
"16765","210211_1990",1
"16766","210211_1991",1
"16767","210211_1992",1
"16768","210211_1993",1
"16769","210211_1994",1
"16770","210211_1995",1
"16771","210211_1996",1
"16772","210211_1997",1
"16773","210211_1998",1
"16774","210211_1999",1
"16775","210211_2000",1
"16776","210211_2001",1
"16777","210211_2002",1
"16778","210211_2003",1
"16779","210211_2004",1
"16780","210211_2005",1
"16781","210211_2006",1
"16782","210220_1816",1
"16783","210220_1817",1
"16784","210220_1818",1
"16785","210220_1819",1
"16786","210220_1820",1
"16787","210220_1821",1
"16788","210220_1822",1
"16789","210220_1823",1
"16790","210220_1824",1
"16791","210220_1825",1
"16792","210220_1826",1
"16793","210220_1827",1
"16794","210220_1828",1
"16795","210220_1829",1
"16796","210220_1830",1
"16797","210220_1830",5
"16798","210220_1831",5
"16799","210220_1832",5
"16800","210220_1833",5
"16801","210220_1834",5
"16802","210220_1835",5
"16803","210220_1836",5
"16804","210220_1837",5
"16805","210220_1838",5
"16806","210220_1839",5
"16807","210220_1840",5
"16808","210220_1841",5
"16809","210220_1842",5
"16810","210220_1843",5
"16811","210220_1844",5
"16812","210220_1845",5
"16813","210220_1846",5
"16814","210220_1847",5
"16815","210220_1848",5
"16816","210220_1849",5
"16817","210220_1850",5
"16818","210220_1851",5
"16819","210220_1852",5
"16820","210220_1853",5
"16821","210220_1854",5
"16822","210220_1855",5
"16823","210220_1856",5
"16824","210220_1857",5
"16825","210220_1858",5
"16826","210220_1859",5
"16827","210220_1860",5
"16828","210220_1861",5
"16829","210220_1862",5
"16830","210220_1863",5
"16831","210220_1864",5
"16832","210220_1865",5
"16833","210220_1866",5
"16834","210220_1867",5
"16835","210220_1868",5
"16836","210220_1869",5
"16837","210220_1870",5
"16838","210220_1871",5
"16839","210220_1872",5
"16840","210220_1873",5
"16841","210220_1874",5
"16842","210220_1875",5
"16843","210220_1876",5
"16844","210220_1877",5
"16845","210220_1878",5
"16846","210220_1879",5
"16847","210220_1880",5
"16848","210220_1881",5
"16849","210220_1882",5
"16850","210220_1883",5
"16851","210220_1884",5
"16852","210220_1885",5
"16853","210220_1886",5
"16854","210220_1887",5
"16855","210220_1888",5
"16856","210220_1889",5
"16857","210220_1890",5
"16858","210220_1891",5
"16859","210220_1892",5
"16860","210220_1893",5
"16861","210220_1894",5
"16862","210220_1895",5
"16863","210220_1896",5
"16864","210220_1897",5
"16865","210220_1898",5
"16866","210220_1899",5
"16867","210220_1900",5
"16868","210220_1901",5
"16869","210220_1902",5
"16870","210220_1903",5
