dispnum3,dispnum4,stday,stmon,styear,endday,endmon,endyear,outcome,settle,fatality,fatalpre,maxdur,mindur,hiact,hostlev,recip,numa,numb,link1,link2,link3,ongo2010,version
2967,-9,14,11,1979,15,11,1979,5,3,0,0,1,1,15,4,0,1,1,0,0,0,0,gml-2.0
2968,-9,28,8,1979,31,8,1979,5,3,0,0,3,3,15,4,0,1,1,0,0,0,0,gml-2.0
2969,-9,13,7,1980,13,7,1980,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2971,-9,14,8,1981,8,1,1982,5,3,0,0,147,147,12,3,0,1,1,0,0,0,0,gml-2.0
2972,-9,17,7,1981,30,7,1981,5,3,0,0,13,13,7,3,1,1,1,0,0,0,0,gml-2.0
2973,-9,1,10,1983,NA,10,1983,5,3,0,0,30,0,16,4,1,1,10,0,0,0,0,gml-2.0
2974,-9,24,4,1982,16,7,1982,5,3,0,0,83,83,15,4,0,1,1,0,0,0,0,gml-2.0
2975,-9,2,3,1982,3,3,1982,5,3,0,0,1,1,16,4,0,1,1,0,0,0,0,gml-2.0
2976,-9,3,4,1982,3,4,1982,5,3,0,0,0,0,12,3,1,1,1,0,0,0,0,gml-2.0
2977,-9,9,3,1982,8,6,1982,5,3,0,0,91,91,16,3,1,1,1,0,0,0,0,gml-2.0
2981,-9,19,4,1983,19,4,1983,5,3,0,0,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
2982,-9,16,12,1982,16,12,1982,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2984,-9,9,9,1953,9,9,1953,5,3,1,7,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2986,-9,27,1,1956,57,5,1957,5,3,0,0,NA,NA,17,4,1,1,1,0,0,0,0,gml-2.0
2987,-9,27,8,1954,27,11,1955,5,3,2,-9,457,457,17,4,1,1,1,0,0,0,0,gml-2.0
2988,-9,24,5,1953,8,11,1953,5,3,0,0,168,168,16,4,1,1,1,0,0,0,0,gml-2.0
2989,-9,25,9,1952,25,9,1952,5,3,0,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2991,-9,13,2,1951,8,6,1951,5,3,0,0,115,115,16,4,0,1,1,0,0,0,0,gml-2.0
2992,-9,18,3,1951,22,5,1951,5,3,0,0,65,65,15,4,0,1,1,0,0,0,0,gml-2.0
2995,-9,10,3,1934,30,3,1934,7,3,0,0,20,20,15,4,0,1,1,0,0,0,0,gml-2.0
2996,-9,7,6,1959,3,8,1959,5,3,0,0,57,57,12,3,0,1,1,0,0,0,0,gml-2.0
2997,-9,27,9,1959,27,9,1959,5,3,0,0,0,0,7,3,0,1,9,0,0,0,0,gml-2.0
2998,-9,10,3,1959,15,3,1959,5,3,0,-9,5,5,17,4,0,1,1,0,0,0,0,gml-2.0
2999,-9,14,12,1959,14,12,1959,5,3,0,0,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
3e3,-9,27,2,1979,27,8,1979,5,3,0,0,181,181,14,4,0,1,1,0,0,0,0,gml-2.0
3001,-9,NA,2,1979,14,5,1979,5,3,0,0,102,75,7,3,1,1,2,0,0,0,0,gml-2.0
3002,-9,26,2,1979,26,2,1979,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3003,-9,13,12,1978,24,1,1979,5,3,0,-9,42,42,17,4,1,1,1,0,0,0,0,gml-2.0
3004,-9,16,10,1978,8,8,1979,5,3,0,0,296,296,16,4,1,1,1,0,0,0,0,gml-2.0
3005,-9,23,8,1978,26,8,1978,5,3,1,-9,3,3,16,4,0,1,1,0,0,0,0,gml-2.0
3007,-9,18,4,1978,15,3,1979,5,1,6,-9,331,331,20,5,1,1,2,0,0,0,0,gml-2.0
3009,-9,16,3,1978,16,3,1978,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
3010,-9,15,2,1978,17,2,1978,7,1,0,0,2,2,15,4,1,1,1,0,0,0,0,gml-2.0
3011,-9,20,3,1978,20,3,1978,5,3,0,0,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
3013,-9,13,10,1977,14,10,1977,5,3,0,0,1,1,16,4,1,1,1,0,0,0,0,gml-2.0
3014,-9,20,5,1977,27,5,1977,5,3,0,0,7,7,7,3,1,1,1,0,0,0,0,gml-2.0
3015,-9,27,2,1978,27,2,1978,5,3,1,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
3016,-9,27,1,1980,30,1,1980,5,3,0,0,3,3,7,3,0,1,1,0,0,0,0,gml-2.0
3017,-9,3,1,1980,1,3,1980,5,1,0,0,58,58,11,3,1,2,1,0,0,0,0,gml-2.0
3018,-9,NA,8,1977,NA,8,1977,5,3,0,0,30,-30,11,3,1,1,1,0,0,0,0,gml-2.0
3020,-9,4,11,1979,20,1,1981,7,1,0,0,443,443,16,4,1,1,1,0,0,0,0,gml-2.0
3021,-9,27,7,1979,9,8,1979,5,3,0,0,13,13,7,3,0,1,7,0,0,0,0,gml-2.0
3022,-9,16,11,1979,19,11,1979,5,3,0,0,3,3,12,3,1,1,1,0,0,0,0,gml-2.0
3024,-9,10,6,1979,7,10,1979,5,3,2,-9,119,119,17,4,1,1,1,0,0,0,0,gml-2.0
3025,-9,NA,2,1979,23,6,1979,5,3,0,0,142,115,16,4,1,1,2,0,0,0,0,gml-2.0
3026,-9,2,3,1979,16,3,1979,5,3,0,0,14,14,12,3,0,1,1,0,0,0,0,gml-2.0
3027,-9,12,3,1984,12,3,1984,5,3,1,11,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
3029,-9,19,2,1985,19,2,1985,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3030,-9,14,6,1985,14,6,1985,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3031,-9,25,8,1984,26,10,1984,5,1,0,0,62,62,16,4,1,1,1,0,0,0,0,gml-2.0
3033,-9,8,1,1985,8,1,1985,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3034,-9,26,12,1984,26,12,1984,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3035,-9,25,12,1984,25,12,1984,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3036,-9,21,12,1984,21,12,1984,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3037,-9,NA,11,1984,29,1,1985,7,1,0,0,89,60,16,4,1,1,11,0,0,0,0,gml-2.0
3038,-9,9,12,1984,9,12,1984,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3040,-9,12,9,1984,12,9,1984,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3041,-9,22,8,1984,22,8,1984,5,3,0,0,0,0,15,4,0,1,1,0,0,0,0,gml-2.0
3042,-9,10,7,1984,10,7,1984,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3043,-9,1,7,1984,17,4,1985,5,3,0,0,290,290,16,4,0,1,1,0,0,0,0,gml-2.0
3044,-9,15,6,1984,15,6,1984,5,3,1,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
3045,-9,3,6,1984,3,6,1984,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3046,-9,16,2,1984,18,2,1985,5,3,1,2,368,368,16,4,0,1,2,0,0,0,0,gml-2.0
3048,-9,16,5,1984,5,6,1984,5,3,0,0,20,20,16,4,1,1,5,0,0,0,0,gml-2.0
3049,-9,18,4,1984,27,8,1984,5,3,0,0,131,131,16,4,0,1,1,0,0,0,0,gml-2.0
3050,-9,27,3,1984,29,10,1984,6,1,0,0,216,216,16,4,1,1,1,0,0,0,0,gml-2.0
3051,-9,3,3,1984,9,4,1984,3,3,0,0,37,37,16,4,1,2,3,0,0,0,0,gml-2.0
3052,-9,1,3,1984,1,3,1984,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3053,-9,2,3,1984,2,3,1984,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3054,-9,28,12,1983,16,1,1984,5,3,-9,-9,19,19,17,4,1,1,1,0,0,0,0,gml-2.0
3055,-9,9,12,1983,10,6,1984,6,1,1,13,184,184,17,4,1,1,1,0,0,0,0,gml-2.0
3056,-9,20,11,1983,20,11,1983,5,3,0,0,0,0,8,3,1,1,1,0,0,0,0,gml-2.0
3057,-9,31,10,1983,4,2,1985,5,3,0,0,462,462,16,4,0,1,10,0,0,0,0,gml-2.0
3058,-9,21,10,1983,15,12,1983,1,2,3,249,55,55,17,4,1,7,2,0,0,0,0,gml-2.0
3059,-9,9,10,1983,10,10,1983,5,3,0,0,1,1,7,3,0,1,1,0,0,0,0,gml-2.0
3062,-9,29,8,1983,1,4,1984,5,3,-9,-9,216,216,17,4,1,1,8,0,0,0,0,gml-2.0
3063,-9,1,9,1983,1,9,1983,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3064,-9,9,8,1983,9,8,1983,5,3,0,0,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
3065,-9,1,8,1983,10,8,1983,5,3,0,0,9,9,7,3,1,2,1,0,0,0,0,gml-2.0
3066,-9,18,4,1983,11,7,1983,6,1,4,-9,84,84,17,4,1,1,1,0,0,0,0,gml-2.0
3067,-9,27,4,1983,3,5,1983,5,3,0,0,6,6,16,4,1,1,1,0,0,0,0,gml-2.0
3068,-9,16,4,1983,14,6,1983,7,1,0,0,59,59,15,4,0,1,1,0,0,0,0,gml-2.0
3070,-9,13,4,1983,17,10,1983,5,3,1,-9,187,187,16,4,1,1,1,0,0,0,0,gml-2.0
3071,-9,26,7,1983,20,5,1984,5,3,0,0,299,299,1,2,0,1,7,0,0,0,0,gml-2.0
3072,-9,16,2,1983,20,2,1983,3,3,0,0,4,4,7,3,1,1,3,0,0,0,0,gml-2.0
3073,-9,9,12,1982,26,3,1983,5,3,1,-9,107,107,16,4,0,1,1,0,0,0,0,gml-2.0
3074,-9,NA,11,1982,13,1,1983,5,3,0,0,73,44,16,4,0,1,11,0,0,0,0,gml-2.0
3075,-9,30,1,1983,31,1,1983,5,3,0,0,1,1,11,3,1,1,1,0,0,0,0,gml-2.0
3076,-9,NA,9,1982,29,10,1982,5,3,0,0,58,29,16,4,1,1,9,0,0,0,0,gml-2.0
3078,-9,9,8,1982,9,8,1982,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3079,-9,9,8,1982,9,8,1982,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3082,-9,26,4,1982,17,6,1982,5,3,-9,-9,52,52,16,4,0,1,4,0,0,0,0,gml-2.0
3083,-9,14,5,1982,26,6,1982,5,3,0,0,43,43,16,4,0,1,1,0,0,0,0,gml-2.0
3085,-9,1,5,1982,5,9,1982,5,3,0,0,127,127,16,4,1,1,1,0,0,0,0,gml-2.0
3086,-9,12,4,1982,13,4,1982,5,3,0,0,1,1,12,3,0,1,1,0,0,0,0,gml-2.0
3088,-9,4,3,1982,4,3,1982,5,3,0,0,0,0,4,2,0,1,1,0,0,0,0,gml-2.0
3089,-9,24,2,1982,24,2,1982,5,3,0,0,0,0,12,3,1,1,1,0,0,0,0,gml-2.0
3090,-9,28,2,1982,17,9,1982,6,1,1,-9,201,201,17,4,1,1,1,0,0,0,0,gml-2.0
3092,-9,9,11,1981,9,11,1981,5,3,0,0,0,0,7,3,1,1,1,0,0,0,0,gml-2.0
3093,-9,27,10,1981,6,11,1981,5,3,0,0,10,10,7,3,0,1,1,0,0,0,0,gml-2.0
3095,-9,13,6,1981,1,10,1981,5,3,0,0,110,110,16,4,0,1,6,0,0,0,0,gml-2.0
3096,-9,24,9,1981,24,9,1981,5,3,1,-9,0,0,17,4,0,1,1,0,0,0,0,gml-2.0
3097,-9,17,9,1981,17,9,1981,5,3,1,-9,0,0,17,4,0,1,1,0,0,0,0,gml-2.0
3098,-9,10,9,1981,6,12,1981,5,3,-9,-9,87,87,16,4,1,1,5,0,0,0,0,gml-2.0
3099,-9,13,8,1981,21,8,1981,5,3,0,-9,8,8,16,4,1,2,1,0,0,0,0,gml-2.0
3100,-9,12,8,1981,12,8,1981,7,3,0,0,0,0,15,4,0,1,1,0,0,0,0,gml-2.0
3101,-9,7,6,1981,7,6,1981,1,3,1,-9,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3102,-9,7,5,1981,18,5,1981,5,3,4,-9,11,11,17,4,1,1,1,0,0,0,0,gml-2.0
3104,-9,15,5,1981,20,7,1981,3,1,1,5,66,66,16,4,0,1,1,0,0,0,0,gml-2.0
3105,-9,NA,10,1980,18,1,1981,7,3,0,0,109,79,15,4,0,1,1,0,0,0,0,gml-2.0
3106,-9,22,2,1982,24,2,1982,5,3,0,0,2,2,16,4,0,1,1,0,0,0,0,gml-2.0
3107,-9,25,11,1980,9,1,1981,5,3,0,0,45,45,8,3,1,1,2,0,0,0,0,gml-2.0
3108,-9,13,11,1980,16,11,1980,5,3,0,0,3,3,17,4,1,1,1,0,0,0,0,gml-2.0
3109,-9,21,11,1980,22,11,1980,5,3,0,0,1,1,16,4,1,1,1,0,0,0,0,gml-2.0
3111,-9,NA,11,1980,20,11,1980,5,3,0,0,19,-10,16,4,0,1,1,0,0,0,0,gml-2.0
3112,-9,11,8,1980,1,6,1981,5,3,0,0,294,294,14,4,0,1,1,0,0,0,0,gml-2.0
3113,-9,10,7,1980,10,7,1980,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
3114,-9,15,6,1980,15,6,1980,5,3,1,1,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
3117,-9,30,5,1980,2,11,1980,4,3,0,0,156,156,14,3,0,1,5,0,0,0,0,gml-2.0
3118,-9,NA,8,1980,5,12,1980,5,3,0,0,126,96,11,3,1,1,8,0,0,0,0,gml-2.0
3119,-9,26,2,1980,29,7,1980,5,4,0,0,154,154,16,4,0,1,1,0,0,0,0,gml-2.0
3120,-9,7,2,1980,7,2,1980,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
3122,-9,21,9,1977,4,10,1977,7,3,0,0,13,13,15,4,0,1,1,0,0,0,0,gml-2.0
3126,-9,12,7,1977,10,9,1977,6,1,3,-9,60,60,17,4,1,1,1,0,0,0,0,gml-2.0
3127,-9,6,7,1977,2,11,1977,5,3,1,-9,119,119,17,4,1,1,2,0,0,0,0,gml-2.0
3129,-9,23,6,1977,27,6,1977,5,3,1,13,4,4,17,4,1,1,1,0,0,0,0,gml-2.0
3130,-9,22,6,1977,26,12,1977,5,3,0,0,187,187,15,4,1,1,1,0,0,0,0,gml-2.0
3131,-9,11,5,1977,21,12,1979,6,1,-9,-9,954,954,18,4,1,1,2,0,0,0,0,gml-2.0
3132,-9,5,8,1907,NA,2,1908,5,3,-9,-9,208,180,16,4,1,1,1,0,0,0,0,gml-2.0
3133,-9,17,7,1909,9,9,1909,5,3,0,0,54,54,7,3,0,1,1,0,0,0,0,gml-2.0
3134,-9,1,11,1919,20,10,1921,2,1,6,-9,719,719,20,5,1,1,1,0,0,0,0,gml-2.0
3135,-9,10,4,1966,14,4,1966,4,1,0,0,4,4,7,3,0,1,4,0,0,0,0,gml-2.0
3138,-9,19,2,1830,14,7,1831,1,1,1,3,510,510,17,4,1,1,2,0,0,0,0,gml-2.0
3139,-9,5,4,1911,30,3,1912,1,2,-9,-9,360,360,16,4,1,1,1,0,0,0,0,gml-2.0
3150,-9,23,4,1959,23,4,1959,5,3,0,0,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
3151,-9,4,3,1958,4,3,1958,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3152,-9,5,3,1958,13,4,1958,5,3,0,0,39,39,17,4,1,1,1,0,0,0,0,gml-2.0
3154,-9,30,10,1955,10,12,1956,5,3,1,-9,407,407,17,4,1,1,10,0,0,0,0,gml-2.0
3155,-9,26,3,1955,31,3,1955,5,3,0,0,5,5,12,3,1,1,1,0,0,0,0,gml-2.0
3156,-9,7,10,1934,7,10,1934,5,3,0,0,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
3157,-9,14,7,1934,31,7,1934,3,1,1,-9,17,17,16,4,0,1,1,0,0,0,0,gml-2.0
3158,-9,23,8,1935,31,8,1935,5,3,0,0,8,8,11,3,0,1,1,0,0,0,0,gml-2.0
3159,-9,15,12,1934,15,12,1934,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3160,-9,11,4,1933,11,4,1933,7,3,0,0,0,0,15,4,0,1,1,0,0,0,0,gml-2.0
3161,-9,26,4,1949,14,8,1949,5,3,0,0,110,110,7,3,1,1,1,0,0,0,0,gml-2.0
3162,-9,26,9,1960,30,9,1960,5,3,0,0,4,4,16,4,0,1,1,0,0,0,0,gml-2.0
3163,-9,14,8,1962,14,8,1962,5,3,0,0,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
3165,-9,30,3,1962,30,3,1962,5,3,0,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
3166,-9,NA,8,1963,8,11,1963,6,1,1,3,99,69,16,4,0,1,1,0,0,0,0,gml-2.0
3167,-9,1,2,1963,4,2,1963,5,3,0,0,3,3,12,3,0,1,1,0,0,0,0,gml-2.0
3168,-9,26,5,1965,26,5,1965,8,1,1,2,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
3169,-9,28,7,1965,28,7,1965,5,1,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3170,-9,15,1,1967,15,1,1967,5,3,0,0,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
3171,-9,24,2,1966,21,12,1966,5,3,1,1,300,300,16,4,1,1,1,0,0,0,0,gml-2.0
3172,-9,20,4,1967,26,4,1967,5,3,0,0,6,6,12,3,1,1,1,0,0,0,0,gml-2.0
3173,-9,1,5,1969,3,11,1969,6,1,1,-9,186,186,17,4,1,1,1,0,0,0,0,gml-2.0
3174,-9,2,8,1974,28,8,1974,5,3,0,0,26,26,12,3,1,1,1,0,0,0,0,gml-2.0
3175,-9,4,8,1975,26,8,1975,5,3,0,0,22,22,16,4,1,1,1,0,0,0,0,gml-2.0
3176,-9,6,6,1976,25,11,1976,6,4,0,0,172,172,10,3,1,1,1,0,0,0,0,gml-2.0
3179,-9,5,4,1976,5,4,1976,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3180,-9,30,12,1981,3,1,1982,5,3,0,0,4,4,7,3,0,1,1,0,0,0,0,gml-2.0
3181,-9,24,8,1922,15,9,1922,6,1,0,0,22,22,7,3,1,2,2,0,0,0,0,gml-2.0
3182,-9,13,1,1922,14,1,1923,6,1,0,0,366,366,16,4,1,2,1,0,0,0,0,gml-2.0
3184,-9,10,7,1926,4,8,1926,5,3,0,0,25,25,16,3,1,1,1,0,0,0,0,gml-2.0
3185,-9,2,9,1925,5,6,1926,6,1,0,0,276,276,7,3,1,2,1,0,0,0,0,gml-2.0
3186,-9,4,2,1931,4,2,1931,5,3,1,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
3187,-9,27,7,1928,27,7,1928,5,3,1,-9,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3189,-9,2,6,1937,29,1,1938,6,1,0,0,241,241,7,3,0,1,1,0,0,0,0,gml-2.0
3190,-9,3,6,1938,3,7,1938,6,1,0,0,30,30,7,3,1,1,1,0,0,0,0,gml-2.0
3191,-9,NA,10,1939,9,10,1939,5,3,0,0,8,-22,10,3,1,1,1,0,0,0,0,gml-2.0
3192,-9,5,10,1946,6,10,1946,7,3,0,0,1,1,15,4,0,1,1,0,0,0,0,gml-2.0
3193,-9,9,8,1946,19,8,1946,5,3,1,-9,10,10,16,4,1,1,1,0,0,0,0,gml-2.0
3195,-9,6,6,1951,28,9,1951,3,1,0,0,114,114,7,3,1,1,6,0,0,0,0,gml-2.0
3196,-9,1,5,1950,2,10,1950,7,1,0,0,154,154,15,4,0,1,1,0,0,0,0,gml-2.0
3197,-9,19,4,1950,19,4,1950,5,3,0,0,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
3199,-9,31,7,1951,31,7,1951,5,3,0,0,0,0,16,4,1,1,7,0,0,0,0,gml-2.0
3200,-9,28,4,1952,28,4,1952,5,3,0,0,0,0,17,4,1,1,4,0,0,0,0,gml-2.0
3202,-9,8,6,1952,14,6,1952,5,3,0,0,6,6,12,3,0,1,1,0,0,0,0,gml-2.0
3203,-9,31,7,1953,3,8,1953,8,3,0,0,3,3,15,4,0,1,7,0,0,0,0,gml-2.0
3205,-9,20,5,1954,22,5,1954,7,3,0,0,2,2,15,4,0,1,1,0,0,0,0,gml-2.0
3206,-9,NA,5,1969,15,8,1969,7,3,0,0,106,76,15,4,1,1,1,0,0,0,0,gml-2.0
3207,-9,17,10,1953,20,6,1954,5,3,0,0,246,246,15,4,0,1,1,0,0,0,0,gml-2.0
3208,-9,14,12,1953,4,7,1954,5,3,0,0,202,202,16,4,0,1,1,0,0,0,0,gml-2.0
3209,-9,2,10,1954,2,10,1954,5,3,0,0,0,0,12,3,1,1,1,0,0,0,0,gml-2.0
3210,-9,10,9,1954,10,9,1954,5,3,0,0,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
3211,-9,15,11,1954,18,11,1954,8,3,0,0,3,3,15,4,0,1,11,0,0,0,0,gml-2.0
3213,-9,25,12,1955,29,12,1955,5,3,0,0,4,4,17,4,1,1,1,0,0,0,0,gml-2.0
3214,-9,28,4,1955,30,4,1955,5,3,0,0,2,2,15,4,0,1,1,0,0,0,0,gml-2.0
3216,-9,15,3,1955,9,4,1955,7,3,0,0,25,25,15,4,0,1,1,0,0,0,0,gml-2.0
3217,-9,31,1,1974,17,2,1974,5,3,0,0,17,17,7,3,0,1,3,0,0,0,0,gml-2.0
3218,-9,28,11,1955,30,1,1956,5,3,0,0,63,63,12,3,0,1,1,0,0,0,0,gml-2.0
3219,-9,27,7,1955,27,7,1955,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3221,-9,23,9,1956,23,9,1956,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3225,-9,30,1,1956,6,2,1956,7,3,0,0,7,7,15,4,0,1,1,0,0,0,0,gml-2.0
3227,-9,24,9,1974,5,10,1974,5,3,0,-9,11,11,17,4,1,1,1,0,0,0,0,gml-2.0
3229,-9,27,11,1948,3,4,1949,5,1,1,-9,127,127,17,4,1,1,11,0,0,0,0,gml-2.0
3230,-9,30,12,1956,26,1,1959,5,3,2,-9,757,757,17,4,1,2,12,0,0,0,0,gml-2.0
3231,-9,13,8,1959,20,8,1961,5,3,2,-9,738,738,17,4,1,1,1,0,0,0,0,gml-2.0
3232,-9,8,3,1895,8,3,1895,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3239,-9,10,7,1816,27,7,1816,1,3,0,0,17,17,16,4,0,1,1,0,0,0,0,gml-2.0
3242,-9,27,3,1955,13,4,1955,7,3,0,0,17,17,16,4,0,1,1,0,0,0,0,gml-2.0
3243,-9,29,1,1955,21,2,1955,7,3,0,0,23,23,15,4,0,1,1,0,0,0,0,gml-2.0
3244,-9,29,10,1962,31,10,1962,7,3,0,0,2,2,15,4,0,1,1,0,0,0,0,gml-2.0
3245,-9,NA,6,1862,NA,10,1863,4,1,-9,-9,517,458,17,4,1,1,1,0,0,0,0,gml-2.0
3247,-9,4,7,1871,4,1,1872,1,2,0,0,184,184,14,4,0,1,1,0,0,0,0,gml-2.0
3249,-9,NA,8,1891,NA,2,1892,3,3,0,0,212,154,14,4,1,1,8,0,0,0,0,gml-2.0
3250,-9,15,8,1900,NA,11,1900,3,3,6,-9,107,78,20,5,1,1,1,0,0,0,0,gml-2.0
3254,-9,NA,8,1912,5,11,1913,3,1,-9,-9,461,431,17,4,1,1,1,0,0,0,0,gml-2.0
3257,-9,6,7,1921,5,11,1921,1,2,0,0,122,122,14,4,0,1,1,0,0,0,0,gml-2.0
3258,-9,18,4,1914,18,10,1914,4,3,0,0,183,183,14,4,0,1,4,0,0,0,0,gml-2.0
3259,-9,NA,3,1921,NA,9,1921,1,2,0,0,213,154,14,4,0,1,3,0,0,0,0,gml-2.0
3260,-9,20,1,1926,20,1,1926,5,1,0,0,0,0,1,2,0,1,1,0,0,0,0,gml-2.0
3263,-9,26,10,1942,NA,6,1943,5,1,0,0,247,218,15,4,1,1,10,0,0,0,0,gml-2.0
3264,-9,7,11,1944,14,8,1945,6,1,-9,-9,280,280,17,4,1,1,1,0,0,0,0,gml-2.0
3265,-9,12,5,1947,28,1,1948,5,3,-9,-9,261,261,17,4,1,2,1,0,0,0,0,gml-2.0
3267,-9,29,1,1973,29,1,1973,5,3,0,0,0,0,8,3,0,1,1,0,0,0,0,gml-2.0
3300,-9,25,5,1968,9,7,1968,7,4,0,0,45,45,15,4,1,2,1,0,0,0,0,gml-2.0
3322,-9,13,5,1876,13,5,1876,5,3,0,0,0,0,1,2,0,3,1,0,0,0,0,gml-2.0
3323,-9,NA,5,1876,NA,5,1876,5,3,0,0,30,-30,7,3,0,1,1,0,0,0,0,gml-2.0
3325,-9,2,10,1902,2,10,1902,4,1,0,0,0,0,7,3,0,1,10,0,0,0,0,gml-2.0
3326,-9,6,1,1853,16,3,1853,5,3,0,0,69,69,16,4,0,1,1,0,0,0,0,gml-2.0
3330,-9,5,9,1911,15,9,1911,5,3,0,0,10,10,7,3,0,1,1,0,0,0,0,gml-2.0
3340,-9,14,3,1919,14,3,1919,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
3341,-9,18,10,1914,NA,11,1914,7,3,0,0,43,14,15,4,0,1,2,0,0,0,0,gml-2.0
3343,-9,1,8,1914,1,8,1914,5,3,0,0,0,0,10,3,0,1,1,0,0,0,0,gml-2.0
3344,-9,16,8,1914,17,8,1914,5,3,0,0,1,1,7,3,1,1,1,0,0,0,0,gml-2.0
3345,-9,10,2,1918,3,3,1918,1,2,0,0,21,21,16,4,0,1,1,0,0,0,0,gml-2.0
3348,-9,14,10,1915,24,2,1916,9,3,0,0,133,133,18,4,1,2,10,0,0,0,0,gml-2.0
3349,-9,18,8,1915,NA,10,1918,5,3,0,0,1170,1140,16,4,0,1,1,0,0,0,0,gml-2.0
3351,-9,31,7,1914,31,7,1914,5,3,0,0,0,0,16,4,0,1,7,0,0,0,0,gml-2.0
3352,-9,21,8,1915,23,8,1915,4,1,0,0,2,2,11,3,0,1,1,0,0,0,0,gml-2.0
3360,-9,1,11,1960,7,11,1960,5,3,3,-9,6,6,17,4,1,1,1,0,0,0,0,gml-2.0
3361,-9,NA,12,1961,NA,12,1962,5,3,0,0,395,335,7,3,1,1,3,0,0,0,0,gml-2.0
3362,-9,20,3,1926,20,3,1926,5,3,0,0,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
3364,-9,14,3,1939,17,3,1939,1,2,-9,-9,3,3,17,4,1,1,1,0,0,0,0,gml-2.0
3370,-9,6,11,1950,6,4,1951,3,1,0,0,151,151,16,4,1,1,1,0,0,0,0,gml-2.0
3371,-9,7,12,1951,7,12,1951,5,3,0,0,0,0,15,4,0,1,1,0,0,0,0,gml-2.0
3372,-9,19,9,1951,NA,4,1952,5,3,1,-9,224,195,16,4,1,1,1,0,0,0,0,gml-2.0
3373,-9,25,1,1953,14,9,1956,5,3,3,-9,1328,1328,17,4,1,1,1,0,0,0,0,gml-2.0
3374,-9,24,11,1952,25,3,1954,5,3,0,0,486,486,17,4,1,1,11,0,0,0,0,gml-2.0
3375,-9,19,3,1957,28,4,1961,5,3,3,-9,1501,1501,16,4,1,1,3,0,0,0,0,gml-2.0
3377,-9,23,7,1963,23,7,1963,5,3,0,0,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
